11/15/2016,58.330002
11/16/2016,58.939999
11/17/2016,60.41
11/18/2016,60.779999
11/21/2016,60.5
11/22/2016,60.98
11/23/2016,61.009998
11/25/2016,60.299999
11/28/2016,60.34
11/29/2016,60.650002
11/30/2016,60.860001
12/1/2016,60.110001
12/2/2016,59.080002
12/5/2016,59.700001
12/6/2016,60.43
12/7/2016,60.009998
12/8/2016,61.299999
12/9/2016,61.18
12/12/2016,61.82
12/13/2016,62.5
12/14/2016,63
12/15/2016,62.700001
12/16/2016,62.950001
12/19/2016,62.560001
12/20/2016,63.689999
12/21/2016,63.43
12/22/2016,63.84
12/23/2016,63.450001
12/27/2016,63.209999
12/28/2016,63.400002
12/29/2016,62.860001
12/30/2016,62.959999
1/3/2017,62.790001
1/4/2017,62.48
1/5/2017,62.189999
1/6/2017,62.299999
1/9/2017,62.759998
1/10/2017,62.73
1/11/2017,62.610001
1/12/2017,63.060001
1/13/2017,62.619999
1/17/2017,62.68
1/18/2017,62.669998
1/19/2017,62.240002
1/20/2017,62.669998
1/23/2017,62.700001
1/24/2017,63.200001
1/25/2017,63.950001
1/26/2017,64.120003
1/27/2017,65.389999
1/30/2017,65.690002
1/31/2017,64.860001
2/1/2017,64.360001
2/2/2017,63.25
2/3/2017,63.5
2/6/2017,63.5
2/7/2017,63.740002
2/8/2017,63.57
2/9/2017,63.52
2/10/2017,64.25
2/13/2017,64.239998
2/14/2017,64.410004
2/15/2017,64.5
2/16/2017,64.739998
2/17/2017,64.470001
2/21/2017,64.610001
2/22/2017,64.330002
2/23/2017,64.419998
2/24/2017,64.529999
2/27/2017,64.540001
2/28/2017,64.080002
3/1/2017,64.129997
3/2/2017,64.690002
3/3/2017,63.990002
3/6/2017,63.970001
3/7/2017,64.190002
3/8/2017,64.260002
3/9/2017,65.190002
3/10/2017,65.110001
3/13/2017,65.010002
3/14/2017,64.529999
3/15/2017,64.550003
3/16/2017,64.75
3/17/2017,64.910004
3/20/2017,64.910004
3/21/2017,65.190002
3/22/2017,64.120003
3/23/2017,64.940002
3/24/2017,65.360001
3/27/2017,64.629997
3/28/2017,64.959999
3/29/2017,65.120003
3/30/2017,65.419998
3/31/2017,65.650002
4/3/2017,65.809998
4/4/2017,65.389999
4/5/2017,66.300003
4/6/2017,65.599998
4/7/2017,65.849998
4/10/2017,65.610001
4/11/2017,65.599998
4/12/2017,65.419998
4/13/2017,65.290001
4/17/2017,65.040001
4/18/2017,65.330002
4/19/2017,65.650002
4/20/2017,65.459999
4/21/2017,65.669998
4/24/2017,67.480003
4/25/2017,67.900002
4/26/2017,68.080002
4/27/2017,68.150002
4/28/2017,68.910004
5/1/2017,68.68
5/2/2017,69.709999
5/3/2017,69.379997
5/4/2017,69.029999
5/5/2017,68.900002
5/8/2017,68.970001
5/9/2017,68.860001
5/10/2017,68.989998
5/11/2017,68.360001
5/12/2017,68.610001
5/15/2017,68.139999
5/16/2017,68.230003
5/17/2017,68.889999
5/18/2017,67.400002
5/19/2017,67.5
5/22/2017,67.889999
5/23/2017,68.720001
5/24/2017,68.870003
5/25/2017,68.970001
5/26/2017,69.800003
5/30/2017,69.790001
5/31/2017,70.529999
6/1/2017,70.239998
6/2/2017,70.440002
6/5/2017,71.970001
6/6/2017,72.300003
6/7/2017,72.639999
6/8/2017,72.510002
6/9/2017,72.040001
6/12/2017,69.25
6/13/2017,70.019997
6/14/2017,70.910004
6/15/2017,69.269997
6/16/2017,69.730003
6/19/2017,70.5
6/20/2017,70.82
6/21/2017,70.209999
6/22/2017,70.540001
6/23/2017,70.089996
6/26/2017,71.400002
6/27/2017,70.110001
6/28/2017,69.209999
6/29/2017,69.379997
6/30/2017,68.779999
7/3/2017,69.330002
7/5/2017,68.260002
7/6/2017,68.269997
7/7/2017,68.699997
7/10/2017,69.459999
7/11/2017,70
7/12/2017,70.690002
7/13/2017,71.5
7/14/2017,72.239998
7/17/2017,72.800003
7/18/2017,73.089996
7/19/2017,73.5
7/20/2017,74.18
7/21/2017,73.449997
7/24/2017,73.529999
7/25/2017,73.800003
7/26/2017,74.339996
7/27/2017,73.760002
7/28/2017,72.669998
7/31/2017,73.300003
8/1/2017,73.099998
8/2/2017,72.550003
8/3/2017,72.190002
8/4/2017,72.400002
8/7/2017,72.800003
8/8/2017,72.089996
8/9/2017,72.25
8/10/2017,71.900002
8/11/2017,71.610001
8/14/2017,73.059998
8/15/2017,73.589996
8/16/2017,73.339996
8/17/2017,73.580002
8/18/2017,72.269997
8/21/2017,72.470001
8/22/2017,72.349998
8/23/2017,72.959999
